,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
203327,2023-12-07 20:00:00 EST,100.18,101.64,4,14,89,-9.9,-8.4,-15,9700,8,0,-8.4,-8.6,5.60E-16,8.76E-02,1.44E-15,4.82E-02
203387,2023-12-07 21:00:00 EST,100.25,101.71,4,12,88,-10,-8.3,-14,16100,8,0,-8.3,-8.5,7.83E-16,6.97E-02,1.90E-15,3.98E-02
203447,2023-12-07 22:00:00 EST,100.27,101.73,4,9,87,-10.1,-8.4,-13,16100,8,0,-8.3,-8.4,7.51E-16,7.17E-02,2.39E-15,3.51E-02
203507,2023-12-07 23:00:00 EST,100.3,101.76,4,8,88,-9.9,-8.2,-12,16100,8,0,-8.2,-8.4,5.48E-16,8.63E-02,3.21E-15,2.94E-02
203567,2023-12-08 00:00:00 EST,100.34,101.8,4,15,90,-9.4,-7.9,-14,12900,8,0,-7.9,-8.2,6.02E-16,8.28E-02,3.13E-15,2.99E-02
203627,2023-12-08 01:00:00 EST,100.41,101.87,4,12,92,-9.1,-8,-13,12900,8,0,-7.9,-8.1,6.60E-16,7.88E-02,,
203687,2023-12-08 02:00:00 EST,100.48,101.94,3,13,87,-9.6,-7.8,-14,16100,8,0,-7.8,-8.1,5.19E-16,9.06E-02,,
203747,2023-12-08 03:00:00 EST,100.52,101.98,4,12,88,-9.4,-7.8,-13,6400,8,0,-7.6,-7.8,5.44E-16,8.78E-02,,
203807,2023-12-08 04:00:00 EST,100.58,102.04,5,10,86,-9.6,-7.6,-12,16100,8,0,-7.6,-7.8,2.97E-16,1.23E-01,,
203867,2023-12-08 05:00:00 EST,100.6,102.06,6,8,88,-9.2,-7.5,-12,16100,8,0,-7.5,-7.8,3.93E-16,1.05E-01,,
203927,2023-12-08 06:00:00 EST,100.65,102.11,4,9,88,-9.1,-7.4,-12,16100,8,0,-7.4,-7.6,6.30E-16,8.08E-02,,
203987,2023-12-08 07:00:00 EST,100.66,102.12,5,10,88,-9.1,-7.4,-12,16100,8,0,-7.4,-7.5,1.05E-15,5.89E-02,,
