,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
181847,2023-11-22 22:00:00 EST,99.41,100.83,29,18,99,1.2,1.4,ERROR,24100,8,0,1.5,1.3,4.59E-16,9.39E-02,2023-11-23 23:00:00 EST
181907,2023-11-22 23:00:00 EST,99.41,100.83,27,13,97,0.7,1.1,ERROR,24100,8,0,1.5,1,3.24E-16,1.16E-01,1.40E-16
181967,2023-11-23 00:00:00 EST,99.51,100.93,30,18,86,-1.1,1,ERROR,24100,8,0,1.5,1,2.37E-16,1.48E-01,2.13E-01
182027,2023-11-23 01:00:00 EST,99.48,100.9,27,12,94,-0.5,0.4,ERROR,24100,8,0,1.2,0.4,1.85E-16,1.64E-01,
182087,2023-11-23 02:00:00 EST,99.54,100.96,26,14,92,-0.9,0.3,ERROR,24100,8,0,0.8,0.2,2.83E-16,1.37E-01,
182147,2023-11-23 03:00:00 EST,99.54,100.96,26,10,95,-1.3,-0.6,-4,24100,7,0,0.2,-0.6,2.60E-16,1.39E-01,
182207,2023-11-23 04:00:00 EST,99.52,100.94,24,10,97,-0.9,-0.5,-4,24100,8,0,0.2,-1.1,1.72E-16,1.78E-01,
182267,2023-11-23 05:00:00 EST,99.54,100.96,22,10,97,-0.8,-0.4,-4,24100,8,0,-0.4,-0.5,3.11E-16,1.20E-01,
182327,2023-11-23 06:00:00 EST,99.55,100.97,23,3,96,-0.8,-0.3,-1,24100,8,0,-0.3,-0.4,3.19E-16,1.23E-01,
182387,2023-11-23 07:00:00 EST,99.62,101.04,23,6,93,-1,0,-2,24100,8,0,0,-0.4,1.77E-16,1.73E-01,
182447,2023-11-23 08:00:00 EST,99.59,101.01,17,9,95,-0.6,0,-3,24100,8,25,0,-0.1,2.65E-16,1.37E-01,
182507,2023-11-23 09:00:00 EST,99.59,101.01,18,9,94,-0.4,0.5,ERROR,24100,8,168,0.5,0,8.51E-16,6.78E-02,
182567,2023-11-23 10:00:00 EST,99.57,100.99,20,11,91,0.2,1.4,ERROR,24100,8,459,1.5,0.6,7.74E-16,6.92E-02,
182627,2023-11-23 11:00:00 EST,99.51,100.93,18,10,91,0.4,1.8,ERROR,24100,8,400,1.8,1.4,6.58E-16,7.92E-02,
182687,2023-11-23 12:00:00 EST,99.46,100.87,19,7,89,0.8,2.4,ERROR,24100,8,244,2.4,1.7,1.99E-15,7.26E-02,
182747,2023-11-23 13:00:00 EST,99.39,100.8,21,14,84,1.1,3.6,ERROR,24100,8,608,3.6,2.4,1.61E-16,1.96E-01,
182807,2023-11-23 14:00:00 EST,99.42,100.83,20,9,92,2.1,3.2,ERROR,16100,8,130,3.6,2.5,4.47E-16,1.21E-01,
182867,2023-11-23 15:00:00 EST,99.45,100.87,21,14,96,2.8,3.3,ERROR,16100,8,76,3.3,3.1,8.33E-16,7.22E-02,
182927,2023-11-23 16:00:00 EST,99.48,100.89,23,15,91,2.3,3.7,ERROR,16100,8,60,3.8,3.1,8.42E-16,6.82E-02,
182987,2023-11-23 17:00:00 EST,99.54,100.96,24,13,91,2.5,3.8,ERROR,16100,8,2,3.8,3.5,5.86E-16,9.24E-02,
183047,2023-11-23 18:00:00 EST,99.63,101.05,25,18,89,2.2,3.8,ERROR,24100,8,0,4,3.7,7.64E-16,7.32E-02,
183107,2023-11-23 19:00:00 EST,99.69,101.11,26,16,88,1.4,3.2,ERROR,24100,7,0,3.9,3.1,9.02E-16,6.75E-02,
183167,2023-11-23 20:00:00 EST,99.78,101.2,26,20,83,0,2.6,ERROR,24100,7,0,3.4,2.3,3.99E-16,1.36E-01,
183227,2023-11-23 21:00:00 EST,99.89,101.31,28,19,83,-0.4,2.2,ERROR,24100,6,0,3.2,1.8,9.34E-16,8.54E-02,
