,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
29687,2023-08-09 07:00:00 EDT,99.18,100.54,28,15,92,15,16.2,ERROR,24100,4,96,16.2,14.7,1.98E-15,4.71E-02,1.09E-15,5.86E-02
29747,2023-08-09 08:00:00 EDT,99.2,100.56,28,17,88,15.6,17.6,ERROR,24100,2,594,17.6,16.1,4.95E-15,2.27E-02,2.03E-15,3.93E-02
29807,2023-08-09 09:00:00 EDT,99.2,100.56,28,24,79,15.8,19.4,ERROR,24100,0,1282,19.4,17.6,8.82E-15,1.60E-02,3.38E-15,2.88E-02
29867,2023-08-09 10:00:00 EDT,99.18,100.54,28,19,75,16.7,21.2,ERROR,24100,1,1935,21.4,19.4,1.15E-14,1.36E-02,2.56E-15,3.35E-02
29927,2023-08-09 11:00:00 EDT,99.16,100.52,28,18,66,16.6,23.1,ERROR,24100,1,2482,23.2,21.4,1.16E-14,1.34E-02,,
29987,2023-08-09 12:00:00 EDT,99.14,100.5,30,20,62,17.2,24.9,ERROR,24100,1,2881,24.9,23.1,1.25E-14,1.29E-02,,
30047,2023-08-09 13:00:00 EDT,99.11,100.46,26,18,60,18,26.4,ERROR,24100,2,3098,26.4,25.1,1.21E-14,1.31E-02,,
30107,2023-08-09 14:00:00 EDT,99.1,100.45,27,21,52,16.4,26.9,ERROR,24100,2,3122,27,25.9,1.14E-14,1.36E-02,,
30167,2023-08-09 15:00:00 EDT,99.05,100.4,30,19,50,16.4,27.5,ERROR,24100,4,2973,27.6,26.9,8.80E-15,1.59E-02,,
30227,2023-08-09 16:00:00 EDT,99.06,100.41,30,21,51,16.9,27.8,ERROR,24100,5,2140,28.3,27.1,6.02E-15,2.09E-02,,
30287,2023-08-09 17:00:00 EDT,99.04,100.4,27,16,58,17.5,26.4,ERROR,24100,4,1054,28.1,25.6,3.60E-15,2.94E-02,,
30347,2023-08-09 18:00:00 EDT,99.01,100.37,29,15,61,18,26,ERROR,24100,6,1331,27,25.6,1.35E-15,5.32E-02,,
