,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
296987,2024-02-10 21:00:00 EST,99.46,100.87,24,15,77,-0.4,3.2,,24100,8,0,3.6,3,7.14E-16,7.21E-02,2.67E-15,3.48E-02
297047,2024-02-10 22:00:00 EST,99.46,100.87,24,13,78,-0.6,2.9,,24100,8,0,3.3,2.9,6.32E-16,7.76E-02,2.80E-15,3.29E-02
297107,2024-02-10 23:00:00 EST,99.5,100.91,24,11,78,-0.9,2.6,,24100,8,0,3,2.6,4.51E-16,9.46E-02,4.49E-15,2.39E-02
297167,2024-02-11 00:00:00 EST,99.53,100.94,25,16,76,-1.4,2.4,,24100,8,0,2.9,2.4,3.29E-16,1.14E-01,2.17E-15,3.93E-02
297227,2024-02-11 01:00:00 EST,99.57,100.98,26,15,74,-1.9,2.2,,24100,8,0,2.6,2.2,2.73E-16,1.28E-01,,
297287,2024-02-11 02:00:00 EST,99.61,101.02,25,16,74,-1.9,2.2,,24100,8,0,2.3,2.1,2.15E-16,1.47E-01,,
297347,2024-02-11 03:00:00 EST,99.62,101.03,26,20,76,-2,1.8,,24100,8,0,2.2,1.8,1.86E-16,1.63E-01,,
297407,2024-02-11 04:00:00 EST,99.66,101.07,25,11,76,-2.3,1.5,,24100,8,0,1.8,1.5,1.43E-16,1.88E-01,,
297467,2024-02-11 05:00:00 EST,99.7,101.11,26,17,71,-3.1,1.6,,24100,8,0,1.6,1.3,2.21E-16,1.47E-01,,
297527,2024-02-11 06:00:00 EST,99.75,101.17,25,11,74,-3,1.2,,24100,8,0,1.6,1.1,4.26E-16,9.83E-02,,
297587,2024-02-11 07:00:00 EST,99.77,101.19,28,15,73,-3.5,0.7,,24100,6,0,1.3,0.2,3.33E-16,1.27E-01,,
297647,2024-02-11 08:00:00 EST,99.82,101.24,26,17,72,-3.7,0.8,,24100,3,86,0.9,0.4,1.53E-15,4.90E-02,,
