,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
103367,2023-09-29 11:00:00 EDT,101.11,102.51,7,10,65,11.5,18.1,ERROR,24100,7,1736,18.3,16,1.07E-14,1.44E-02,1.39E-14,1.21E-02
103427,2023-09-29 12:00:00 EDT,101.1,102.5,14,5,59,11.4,19.5,ERROR,24100,6,1803,19.9,18,7.82E-15,1.71E-02,1.35E-14,1.23E-02
103487,2023-09-29 13:00:00 EDT,101.06,102.46,11,15,59,11.6,19.7,ERROR,24100,6,1567,20.2,19.2,8.49E-15,1.64E-02,1.35E-14,1.23E-02
103547,2023-09-29 14:00:00 EDT,100.98,102.38,15,7,60,12.1,20,ERROR,24100,7,1113,20.5,19.4,7.74E-15,1.76E-02,1.15E-14,1.36E-02
103607,2023-09-29 15:00:00 EDT,100.96,102.36,0,4,62,13.1,20.6,ERROR,24100,6,1268,21.1,19.9,7.42E-15,1.99E-02,9.24E-15,1.54E-02
103667,2023-09-29 16:00:00 EDT,100.9,102.29,9,11,59,13.6,21.7,ERROR,24100,5,1534,21.7,20.2,2.10E-15,4.07E-02,5.23E-15,2.32E-02
103727,2023-09-29 17:00:00 EDT,100.9,102.3,6,12,64,13.2,20.1,ERROR,24100,7,553,21.9,20.1,9.71E-16,7.55E-02,1.05E-15,6.25E-02
103787,2023-09-29 18:00:00 EDT,100.89,102.29,7,9,69,13.3,19.1,ERROR,24100,6,424,20.1,19.1,1.42E-15,4.95E-02,1.99E-15,4.16E-02
103847,2023-09-29 19:00:00 EDT,100.92,102.32,9,9,81,13.1,16.4,ERROR,24100,5,78,18.9,16.2,1.08E-15,5.80E-02,2.67E-15,3.39E-02
103907,2023-09-29 20:00:00 EDT,100.98,102.38,3,9,82,12.8,15.9,ERROR,24100,5,0,17,15.5,3.01E-15,3.05E-02,1.36E-15,5.13E-02
103967,2023-09-29 21:00:00 EDT,101.01,102.41,1,8,84,13.3,15.9,ERROR,24100,5,0,17.1,14.7,2.58E-15,3.35E-02,2.48E-15,4.47E-02
104027,2023-09-29 22:00:00 EDT,101,102.4,5,10,87,13.6,15.7,ERROR,24100,7,0,16.2,15.2,3.70E-15,2.70E-02,4.08E-15,3.06E-02
104087,2023-09-29 23:00:00 EDT,100.96,102.35,6,10,85,12.5,15,ERROR,24100,7,0,15.9,14.6,3.45E-15,2.80E-02,,
104147,2023-09-30 00:00:00 EDT,100.95,102.34,7,6,89,12.5,14.4,ERROR,24100,5,0,15.1,13.2,2.62E-15,3.39E-02,,
104207,2023-09-30 01:00:00 EDT,100.9,102.29,2,4,100,12.2,12.2,ERROR,24100,4,0,14.4,10.6,2.32E-15,3.63E-02,,
104267,2023-09-30 02:00:00 EDT,100.89,102.28,8,3,100,11.9,12,ERROR,24100,2,0,12.9,11.8,3.36E-15,2.98E-02,,
104327,2023-09-30 03:00:00 EDT,100.92,102.31,35,8,98,12.3,12.6,ERROR,16100,2,0,12.6,11.4,2.84E-15,3.19E-02,,
104387,2023-09-30 04:00:00 EDT,100.91,102.3,6,8,100,12.8,12.8,ERROR,16100,5,0,13.2,12,2.69E-15,3.30E-02,,
104447,2023-09-30 05:00:00 EDT,100.99,102.38,1,9,97,12.7,13.1,ERROR,16100,6,0,13.2,12.2,4.04E-15,2.55E-02,,
104507,2023-09-30 06:00:00 EDT,101.03,102.43,0,7,98,12.4,12.7,ERROR,16100,5,0,13.4,12.7,2.03E-15,3.91E-02,,
104567,2023-09-30 07:00:00 EDT,101.11,102.51,1,9,95,12.7,13.5,ERROR,16100,7,0,13.7,12.4,1.23E-15,5.49E-02,,
104627,2023-09-30 08:00:00 EDT,101.15,102.55,3,7,92,12.5,13.8,ERROR,16100,5,103,14.1,13.5,4.90E-15,2.40E-02,,
104687,2023-09-30 09:00:00 EDT,101.18,102.58,0,9,79,12.8,16.4,ERROR,16100,4,822,16.4,13.3,8.99E-15,1.59E-02,,
104747,2023-09-30 10:00:00 EDT,101.15,102.55,8,9,65,11.6,18.3,ERROR,16100,1,1143,18.5,16.3,1.12E-14,1.38E-02,,
