,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
36887,2023-08-14 07:00:00 EDT,100.05,101.43,26,9,97,14.6,15.1,ERROR,24100,2,132,15.1,13.9,3.75E-15,2.86E-02,6.28E-16,7.80E-02
36947,2023-08-14 08:00:00 EDT,100.13,101.51,27,12,92,15.1,16.4,ERROR,24100,5,384,16.4,14.7,7.30E-15,1.78E-02,,
37007,2023-08-14 09:00:00 EDT,100.17,101.55,30,10,86,15,17.2,ERROR,24100,8,1013,17.7,15.2,1.09E-14,1.40E-02,,
37067,2023-08-14 10:00:00 EDT,100.18,101.56,27,14,84,14.6,17.2,ERROR,24100,7,1440,18,16.2,1.34E-14,1.24E-02,,
37127,2023-08-14 11:00:00 EDT,100.19,101.57,26,13,81,15.6,18.9,ERROR,24100,6,2378,18.9,17.4,1.22E-14,1.32E-02,,
37187,2023-08-14 12:00:00 EDT,100.17,101.55,27,17,73,15.4,20.2,ERROR,24100,6,2908,20.5,17.9,1.00E-14,1.48E-02,,
37247,2023-08-14 13:00:00 EDT,100.16,101.54,26,15,70,15.7,21.4,ERROR,24100,7,3113,21.7,20.1,8.86E-15,1.62E-02,,
37307,2023-08-14 14:00:00 EDT,100.13,101.51,27,10,69,16,21.9,ERROR,24100,7,3144,22.4,20.7,9.12E-15,1.59E-02,,
37367,2023-08-14 15:00:00 EDT,100.1,101.48,24,15,71,16,21.5,ERROR,24100,8,2550,21.9,21.1,1.06E-14,1.43E-02,,
37427,2023-08-14 16:00:00 EDT,100.06,101.44,27,9,66,15.1,21.7,ERROR,24100,6,2686,22.6,21.4,9.04E-15,1.57E-02,,
37487,2023-08-14 17:00:00 EDT,100.03,101.4,32,15,59,14.5,22.8,ERROR,24100,6,1557,23.4,21.8,5.33E-15,2.20E-02,,
37547,2023-08-14 18:00:00 EDT,100,101.38,30,15,61,14.9,22.6,ERROR,24100,6,1434,22.9,22.1,1.87E-15,4.41E-02,,
