,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
177467,2023-11-19 21:00:00 EST,100.63,102.07,32,21,73,-6.7,-2.5,-9,24100,6,0,-0.8,-2.5,3.19E-16,1.57E-01,8.99E-15,1.58E-02
177527,2023-11-19 22:00:00 EST,100.75,102.19,33,26,60,-10,-3.3,-10,24100,7,0,-2.4,-3.3,2.75E-16,1.31E-01,,
177587,2023-11-19 23:00:00 EST,100.82,102.26,31,16,56,-12.3,-4.9,-11,24100,1,0,-2.6,-4.9,4.05E-16,1.03E-01,,
177647,2023-11-20 00:00:00 EST,100.9,102.35,29,11,61,-12.8,-6.3,-11,24100,3,0,-4.5,-6.4,2.73E-16,1.27E-01,,
177707,2023-11-20 01:00:00 EST,100.96,102.41,29,14,68,-11.2,-6.1,-12,24100,2,0,-6,-7.1,3.03E-16,1.21E-01,,
177767,2023-11-20 02:00:00 EST,101.03,102.48,29,13,70,-10.7,-6,-11,24100,1,0,-5.7,-6.4,3.24E-16,1.18E-01,,
177827,2023-11-20 03:00:00 EST,101.12,102.57,27,13,76,-9.8,-6.2,-12,24100,4,0,-5.6,-6.6,3.61E-16,1.08E-01,,
177887,2023-11-20 04:00:00 EST,101.19,102.64,29,11,72,-9.3,-4.9,-9,24100,8,0,-4.9,-6.4,3.57E-16,1.09E-01,,
177947,2023-11-20 05:00:00 EST,101.3,102.75,26,11,74,-9.2,-5.3,-10,24100,7,0,-4.8,-5.3,2.16E-16,1.49E-01,,
178007,2023-11-20 06:00:00 EST,101.38,102.84,27,11,82,-9.3,-6.7,-12,24100,4,0,-4.8,-6.7,2.37E-16,1.41E-01,,
178067,2023-11-20 07:00:00 EST,101.51,102.97,28,8,85,-10,-7.9,-12,24100,3,0,-6.4,-7.9,9.32E-16,8.04E-02,,
178127,2023-11-20 08:00:00 EST,101.6,103.06,28,8,82,-8.6,-6.1,-10,24100,1,133,-6.1,-9.4,4.51E-15,2.49E-02,,
