,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
19127,2023-08-01 23:00:00 EDT,100.9,102.29,20,4,64,8.8,15.5,ERROR,24100,0,0,17.5,14.1,1.79E-15,4.16E-02,8.46E-15,1.71E-02
19187,2023-08-02 00:00:00 EDT,100.91,102.3,18,3,73,9,13.7,ERROR,24100,0,0,15.7,12.4,1.41E-15,4.81E-02,,
19247,2023-08-02 01:00:00 EDT,100.9,102.3,14,4,82,8.3,11.2,ERROR,24100,0,0,13.8,11.2,1.42E-15,4.92E-02,,
19307,2023-08-02 02:00:00 EDT,100.91,102.3,23,5,84,9.4,11.9,ERROR,24100,0,0,12.3,10.5,3.02E-15,3.16E-02,,
19367,2023-08-02 03:00:00 EDT,100.91,102.31,20,5,95,9.2,10,ERROR,24100,1,0,12.5,10,1.41E-15,5.00E-02,,
19427,2023-08-02 04:00:00 EDT,100.9,102.29,36,1,96,9.5,10.2,ERROR,24100,0,0,11,9.7,8.41E-16,6.66E-02,,
19487,2023-08-02 05:00:00 EDT,100.91,102.31,36,1,95,7.8,8.6,ERROR,24100,1,0,10.7,8.6,1.19E-15,5.32E-02,,
19547,2023-08-02 06:00:00 EDT,100.91,102.31,6,3,91,8.2,9.5,ERROR,24100,5,7,10.3,8.5,1.78E-15,4.26E-02,,
19607,2023-08-02 07:00:00 EDT,100.92,102.31,6,5,90,11.5,13,ERROR,24100,2,230,13,9.4,4.36E-15,2.57E-02,,
19667,2023-08-02 08:00:00 EDT,100.92,102.31,10,7,85,12.6,15,ERROR,24100,7,628,15.1,13.1,9.27E-15,1.54E-02,,
19727,2023-08-02 09:00:00 EDT,100.9,102.29,14,6,74,12.5,17.1,ERROR,24100,8,1170,17.1,15,1.19E-14,1.33E-02,,
19787,2023-08-02 10:00:00 EDT,100.87,102.26,17,9,63,13.3,20.4,ERROR,24100,8,1999,20.4,17.2,1.07E-14,1.46E-02,,
