,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
181787,2023-11-22 21:00:00 EST,99.42,100.84,29,20,99,1.4,1.5,ERROR,16100,8,0,1.9,1.5,3.51E-16,1.11E-01,8.51E-16,6.78E-02
181847,2023-11-22 22:00:00 EST,99.41,100.83,29,18,99,1.2,1.4,ERROR,24100,8,0,1.5,1.3,4.59E-16,9.39E-02,7.74E-16,6.92E-02
181907,2023-11-22 23:00:00 EST,99.41,100.83,27,13,97,0.7,1.1,ERROR,24100,8,0,1.5,1,3.24E-16,1.16E-01,6.58E-16,7.92E-02
181967,2023-11-23 00:00:00 EST,99.51,100.93,30,18,86,-1.1,1,ERROR,24100,8,0,1.5,1,2.37E-16,1.48E-01,1.99E-15,7.26E-02
182027,2023-11-23 01:00:00 EST,99.48,100.9,27,12,94,-0.5,0.4,ERROR,24100,8,0,1.2,0.4,1.85E-16,1.64E-01,1.61E-16,1.96E-01
182087,2023-11-23 02:00:00 EST,99.54,100.96,26,14,92,-0.9,0.3,ERROR,24100,8,0,0.8,0.2,2.83E-16,1.37E-01,4.47E-16,1.21E-01
182147,2023-11-23 03:00:00 EST,99.54,100.96,26,10,95,-1.3,-0.6,-4,24100,7,0,0.2,-0.6,2.60E-16,1.39E-01,,
182207,2023-11-23 04:00:00 EST,99.52,100.94,24,10,97,-0.9,-0.5,-4,24100,8,0,0.2,-1.1,1.72E-16,1.78E-01,,
182267,2023-11-23 05:00:00 EST,99.54,100.96,22,10,97,-0.8,-0.4,-4,24100,8,0,-0.4,-0.5,3.11E-16,1.20E-01,,
182327,2023-11-23 06:00:00 EST,99.55,100.97,23,3,96,-0.8,-0.3,-1,24100,8,0,-0.3,-0.4,3.19E-16,1.23E-01,,
182387,2023-11-23 07:00:00 EST,99.62,101.04,23,6,93,-1,0,-2,24100,8,0,0,-0.4,1.77E-16,1.73E-01,,
182447,2023-11-23 08:00:00 EST,99.59,101.01,17,9,95,-0.6,0,-3,24100,8,25,0,-0.1,2.65E-16,1.37E-01,,
