,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
220487,2023-12-19 18:00:00 EST,100.92,102.38,26,11,80,-11.7,-8.9,-14,24100,1,0,-7.1,-8.9,5.65E-16,8.40E-02,1.19E-15,5.47E-02
220547,2023-12-19 19:00:00 EST,101.02,102.48,25,7,81,-10.9,-8.2,-12,24100,0,0,-8.2,-8.9,8.47E-16,6.53E-02,9.45E-16,6.32E-02
220607,2023-12-19 20:00:00 EST,101.05,102.51,19,6,84,-11,-8.8,-12,24100,0,0,-8.2,-9,1.19E-15,5.37E-02,1.41E-15,4.92E-02
220667,2023-12-19 21:00:00 EST,101.11,102.58,16,9,88,-10.5,-8.9,-14,24100,0,0,-8.4,-9.3,9.84E-16,6.03E-02,2.31E-15,3.56E-02
220727,2023-12-19 22:00:00 EST,101.17,102.64,17,8,90,-10.5,-9.1,-13,24100,0,0,-9,-9.4,2.26E-15,3.64E-02,1.53E-15,4.59E-02
220787,2023-12-19 23:00:00 EST,101.22,102.69,16,8,89,-10.3,-8.8,-13,24100,0,0,-8.4,-9.1,1.74E-15,4.56E-02,1.27E-15,5.09E-02
220847,2023-12-20 00:00:00 EST,101.23,102.7,18,8,89,-10.2,-8.7,-13,24100,4,0,-8.2,-8.9,7.48E-16,1.05E-01,1.17E-15,5.41E-02
220907,2023-12-20 01:00:00 EST,101.23,102.7,19,11,87,-9.4,-7.6,-13,24100,5,0,-7.6,-8.6,1.56E-15,4.57E-02,9.24E-16,6.23E-02
220967,2023-12-20 02:00:00 EST,101.28,102.75,17,9,88,-9.9,-8.2,-13,24100,2,0,-7.5,-8.7,1.62E-15,4.51E-02,5.09E-16,8.90E-02
221027,2023-12-20 03:00:00 EST,101.28,102.75,16,8,87,-10.3,-8.5,-13,24100,0,0,-8,-8.5,1.99E-15,3.93E-02,,
221087,2023-12-20 04:00:00 EST,101.28,102.75,16,4,90,-10,-8.7,-11,24100,0,0,-8.4,-8.9,1.45E-15,4.83E-02,,
221147,2023-12-20 05:00:00 EST,101.29,102.76,13,4,92,-10,-8.9,-11,24100,2,0,-8.3,-9.2,9.82E-16,6.20E-02,,
