,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
121007,2023-10-11 17:00:00 EDT,99.47,100.86,23,9,62,5.7,12.9,ERROR,24100,7,492,13.4,12.6,4.45E-16,1.14E-01,1.59E-15,5.36E-02
121067,2023-10-11 18:00:00 EDT,99.51,100.9,21,16,72,6.8,11.6,ERROR,24100,6,170,12.9,11.6,6.68E-16,8.71E-02,2.78E-16,1.29E-01
121127,2023-10-11 19:00:00 EDT,99.56,100.96,16,8,86,6.6,8.8,ERROR,24100,6,8,11.5,8.8,1.55E-15,4.52E-02,7.73E-16,7.99E-02
121187,2023-10-11 20:00:00 EDT,99.57,100.97,20,10,85,6.6,9,ERROR,24100,5,0,9,8.4,2.39E-15,3.50E-02,3.88E-15,2.67E-02
121247,2023-10-11 21:00:00 EDT,99.58,100.98,21,8,86,6.5,8.7,ERROR,24100,7,0,8.9,8.3,1.21E-15,6.76E-02,6.81E-15,1.88E-02
121307,2023-10-11 22:00:00 EDT,99.63,101.03,18,9,90,7,8.6,ERROR,24100,7,0,8.8,8.3,8.24E-16,6.70E-02,9.52E-15,1.52E-02
121367,2023-10-11 23:00:00 EDT,99.64,101.03,18,11,95,8.1,8.7,ERROR,24100,8,0,8.8,8.4,7.65E-16,6.93E-02,1.09E-14,1.43E-02
121427,2023-10-12 00:00:00 EDT,99.64,101.03,19,8,97,8,8.5,ERROR,24100,8,0,8.8,8.4,2.00E-15,4.72E-02,8.89E-15,1.70E-02
121487,2023-10-12 01:00:00 EDT,99.64,101.03,21,8,99,7.4,7.6,ERROR,24100,7,0,8.6,7.6,3.01E-15,3.15E-02,8.85E-15,1.61E-02
121547,2023-10-12 02:00:00 EDT,99.65,101.04,20,9,100,6.9,6.9,ERROR,24100,7,0,7.8,6.8,9.67E-16,6.12E-02,,
121607,2023-10-12 03:00:00 EDT,99.63,101.02,21,7,100,7.3,7.3,ERROR,24100,8,0,7.4,6.6,1.33E-15,4.99E-02,,
121667,2023-10-12 04:00:00 EDT,99.64,101.03,21,8,98,7.2,7.4,ERROR,24100,8,0,7.8,7.3,1.29E-15,5.22E-02,,
