,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
279107,2024-01-29 11:00:00 EST,100.27,101.7,33,17,78,-5.7,-2.3,-8,24100,8,476,-2.1,-2.5,3.36E-15,2.83E-02,2.47E-15,3.46E-02
279167,2024-01-29 12:00:00 EST,100.25,101.68,32,19,77,-5.8,-2.2,-8,24100,8,555,-2,-2.5,4.22E-15,2.47E-02,1.94E-15,4.55E-02
279227,2024-01-29 13:00:00 EST,100.28,101.72,31,17,74,-6.2,-2.2,-8,24100,8,755,-2.1,-2.3,3.98E-15,2.57E-02,4.69E-16,9.39E-02
279287,2024-01-29 14:00:00 EST,100.27,101.71,32,12,69,-7.1,-2.2,-6,24100,7,1011,-2,-2.4,3.49E-15,2.83E-02,1.13E-16,2.35E-01
279347,2024-01-29 15:00:00 EST,100.32,101.76,36,2,67,-7,-1.6,-2,24100,4,1457,-1.5,-2.2,2.08E-15,3.93E-02,7.82E-17,2.75E-01
279407,2024-01-29 16:00:00 EST,100.36,101.8,7,7,66,-6.9,-1.3,-4,24100,3,966,-0.8,-1.6,6.56E-16,7.93E-02,4.67E-17,3.71E-01
279467,2024-01-29 17:00:00 EST,100.41,101.85,36,3,70,-7,-2.3,-3,24100,1,224,-1.3,-2.3,9.41E-16,6.09E-02,2.43E-16,2.17E-01
279527,2024-01-29 18:00:00 EST,100.51,101.95,11,8,73,-7.5,-3.3,-7,24100,1,0,-2,-3.7,1.70E-15,4.33E-02,,
279587,2024-01-29 19:00:00 EST,100.53,101.98,10,13,77,-8.1,-4.6,-10,24100,1,0,-3.3,-4.6,1.41E-15,5.00E-02,,
279647,2024-01-29 20:00:00 EST,100.61,102.06,17,4,83,-7.5,-5,-7,24100,1,0,-4,-5.6,2.05E-15,3.84E-02,,
279707,2024-01-29 21:00:00 EST,100.65,102.1,19,3,87,-7.7,-5.9,-7,24100,1,0,-4.7,-6.8,1.36E-15,4.94E-02,,
279767,2024-01-29 22:00:00 EST,100.65,102.1,36,2,87,-7.9,-6,-7,24100,3,0,-4.9,-7.2,1.41E-15,5.09E-02,,
