,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
31607,2023-08-10 15:00:00 EDT,98.94,100.3,25,17,99,16.8,16.9,ERROR,4800,7,86,17,15.8,1.58E-16,1.84E-01,8.50E-16,6.50E-02
31667,2023-08-10 16:00:00 EDT,98.9,100.26,29,15,98,17,17.3,ERROR,8100,8,276,17.3,16.7,2.52E-16,1.41E-01,5.12E-16,9.63E-02
31727,2023-08-10 17:00:00 EDT,98.86,100.23,12,10,98,17.3,17.6,ERROR,9700,7,164,17.7,17.1,9.70E-16,7.92E-02,5.90E-16,8.52E-02
31787,2023-08-10 18:00:00 EDT,98.81,100.17,13,9,98,17.3,17.7,ERROR,24100,7,454,17.7,17.3,8.74E-16,7.28E-02,5.09E-16,9.31E-02
31847,2023-08-10 19:00:00 EDT,98.84,100.2,19,9,93,17.2,18.2,ERROR,24100,5,944,18.7,17.8,9.63E-16,6.18E-02,5.07E-16,9.92E-02
31907,2023-08-10 20:00:00 EDT,98.88,100.24,19,8,97,16.8,17.3,ERROR,24100,2,247,18.5,17.3,1.70E-15,4.34E-02,9.84E-16,1.00E-01
31967,2023-08-10 21:00:00 EDT,98.92,100.28,21,7,99,16.2,16.4,ERROR,24100,3,1,17.3,16.3,1.55E-15,4.56E-02,2.48E-15,3.64E-02
32027,2023-08-10 22:00:00 EDT,98.92,100.28,18,11,99,16.1,16.3,ERROR,24100,4,0,16.4,16.1,9.31E-16,6.27E-02,6.19E-15,2.31E-02
32087,2023-08-10 23:00:00 EDT,98.89,100.25,22,11,96,15.3,15.9,ERROR,16100,8,0,16.3,15.9,1.38E-15,5.42E-02,,
32147,2023-08-11 00:00:00 EDT,98.9,100.26,23,12,98,15.1,15.3,ERROR,24100,6,0,16.2,15,6.23E-16,7.85E-02,,
32207,2023-08-11 01:00:00 EDT,98.89,100.25,25,13,96,14.5,15.2,ERROR,24100,6,0,15.4,15.1,5.71E-16,8.49E-02,,
32267,2023-08-11 02:00:00 EDT,98.87,100.24,27,16,95,13.8,14.6,ERROR,24100,4,0,15.2,14.4,5.71E-16,8.41E-02,,
