,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
136247,2023-10-22 07:00:00 EDT,98.52,99.91,28,20,95,3.5,4.2,ERROR,16100,8,0,4.4,4.2,1.15E-16,2.24E-01,2023-10-22 20:00:00 EDT
136307,2023-10-22 08:00:00 EDT,98.61,100,29,30,93,3.1,4.1,ERROR,24100,8,1,4.2,4.1,6.59E-17,3.01E-01,3.98E-16
136367,2023-10-22 09:00:00 EDT,98.68,100.07,30,26,93,3.2,4.2,ERROR,8100,8,98,4.2,4.1,8.28E-17,2.62E-01,1.05E-01
136427,2023-10-22 10:00:00 EDT,98.74,100.13,29,29,93,3.2,4.3,ERROR,8100,8,248,4.3,4.1,1.16E-16,2.26E-01,
136487,2023-10-22 11:00:00 EDT,98.79,100.18,29,31,94,3.5,4.5,ERROR,8100,8,348,4.6,4.3,1.42E-16,1.92E-01,
136547,2023-10-22 12:00:00 EDT,98.86,100.25,29,30,92,3.6,4.7,ERROR,8100,8,482,4.8,4.4,2.01E-16,1.57E-01,
136607,2023-10-22 13:00:00 EDT,98.91,100.3,29,29,93,3.7,4.7,ERROR,8100,8,500,4.9,4.7,2.23E-16,1.51E-01,
136667,2023-10-22 14:00:00 EDT,98.96,100.36,29,30,94,3.5,4.4,ERROR,6400,8,502,4.7,4.3,8.89E-17,2.51E-01,
136727,2023-10-22 15:00:00 EDT,99.02,100.42,29,27,96,3.9,4.5,ERROR,8100,8,441,4.6,4.3,1.09E-16,2.22E-01,
136787,2023-10-22 16:00:00 EDT,99.14,100.54,29,24,96,4.2,4.7,ERROR,6400,8,204,4.7,4.4,1.24E-16,2.08E-01,
136847,2023-10-22 17:00:00 EDT,99.27,100.67,31,26,95,4.1,4.8,ERROR,8100,8,127,4.8,4.7,2.02E-16,1.57E-01,
136907,2023-10-22 18:00:00 EDT,99.4,100.8,31,35,94,3.9,4.8,ERROR,16100,8,37,4.8,4.8,3.65E-16,1.11E-01,
