,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
109787,2023-10-03 22:00:00 EDT,100.55,101.93,20,9,85,17.8,20.3,ERROR,24100,1,0,21.7,20.3,2.79E-15,3.27E-02,5.72E-15,2.07E-02
109847,2023-10-03 23:00:00 EDT,100.55,101.93,21,14,84,17.3,19.9,ERROR,24100,1,0,20.3,19.6,3.97E-15,2.66E-02,,
109907,2023-10-04 00:00:00 EDT,100.55,101.92,20,13,91,17.1,18.6,ERROR,24100,0,0,19.8,18.6,5.28E-15,2.41E-02,,
109967,2023-10-04 01:00:00 EDT,100.59,101.97,18,7,99,15.7,15.8,ERROR,24100,0,0,18.7,15.5,3.52E-15,2.86E-02,,
110027,2023-10-04 02:00:00 EDT,100.62,101.99,20,8,100,16.4,16.4,ERROR,24100,0,0,17.6,15.6,3.36E-15,3.01E-02,,
110087,2023-10-04 03:00:00 EDT,100.64,102.01,19,5,100,15.4,15.4,ERROR,24100,0,0,16.9,15.1,4.18E-15,2.61E-02,,
110147,2023-10-04 04:00:00 EDT,100.67,102.04,20,8,100,15.1,15.1,ERROR,24100,0,0,15.7,14.1,3.46E-15,2.87E-02,,
110207,2023-10-04 05:00:00 EDT,100.71,102.09,19,6,100,14.4,14.4,ERROR,24100,0,0,15.3,14.4,1.54E-15,4.94E-02,,
110267,2023-10-04 06:00:00 EDT,100.76,102.14,19,8,100,14.6,14.6,ERROR,24100,0,0,14.7,13.4,1.01E-15,5.98E-02,,
110327,2023-10-04 07:00:00 EDT,100.81,102.19,18,7,100,14.2,14.2,ERROR,24100,1,0,14.8,13.8,2.21E-15,3.95E-02,,
110387,2023-10-04 08:00:00 EDT,100.85,102.24,19,8,100,15.3,15.3,ERROR,24100,1,133,15.3,14.2,4.99E-15,2.24E-02,,
110447,2023-10-04 09:00:00 EDT,100.89,102.27,19,8,94,16.9,17.8,ERROR,24100,0,663,17.8,15.4,7.61E-15,1.74E-02,,
