,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
74867,2023-09-09 16:00:00 EDT,100.72,102.11,25,9,48,10.4,21.8,ERROR,24100,6,1828,22,21.3,7.50E-15,1.79E-02,1.22E-14,1.32E-02
74927,2023-09-09 17:00:00 EDT,100.68,102.07,21,8,50,11.4,22.2,ERROR,24100,7,1754,22.7,21.2,2.37E-15,4.23E-02,,
74987,2023-09-09 18:00:00 EDT,100.65,102.04,36,2,49,11.1,22.3,ERROR,24100,6,929,22.7,22.1,1.02E-15,5.93E-02,,
75047,2023-09-09 19:00:00 EDT,100.68,102.07,32,12,58,10.8,19.3,ERROR,24100,4,203,22.3,19.3,2.10E-15,3.89E-02,,
75107,2023-09-09 20:00:00 EDT,100.71,102.11,2,5,63,10.4,17.4,ERROR,24100,6,14,19.7,17.2,1.86E-15,4.16E-02,,
75167,2023-09-09 21:00:00 EDT,100.75,102.14,2,10,65,10.9,17.4,ERROR,24100,8,0,18.7,15.7,2.57E-15,3.49E-02,,
75227,2023-09-09 22:00:00 EDT,100.76,102.15,5,8,74,11.7,16.3,ERROR,24100,7,0,17.6,16.2,2.20E-15,3.71E-02,,
75287,2023-09-09 23:00:00 EDT,100.74,102.13,5,9,67,11.2,17.2,ERROR,24100,7,0,17.2,16.2,1.16E-15,5.58E-02,,
75347,2023-09-10 00:00:00 EDT,100.72,102.11,2,8,74,12,16.7,ERROR,24100,8,0,17.5,16.7,1.36E-15,4.94E-02,,
75407,2023-09-10 01:00:00 EDT,100.67,102.05,3,10,79,12.7,16.4,ERROR,24100,8,0,17.1,16.4,8.80E-16,6.75E-02,,
75467,2023-09-10 02:00:00 EDT,100.69,102.07,5,13,81,12.6,15.8,ERROR,24100,8,0,16.8,15.8,5.00E-16,9.20E-02,,
75527,2023-09-10 03:00:00 EDT,100.6,101.98,4,10,90,13.6,15.2,ERROR,24100,8,0,16.3,15.2,4.99E-16,9.37E-02,,
