,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
128987,2023-10-17 06:00:00 EDT,99.84,101.24,24,8,100,4,4.1,ERROR,24100,4,0,5.1,2.4,5.05E-16,1.02E-01,1.93E-15,3.97E-02
129047,2023-10-17 07:00:00 EDT,99.89,101.29,28,5,100,4.6,4.6,ERROR,24100,6,0,4.6,2,1.99E-16,1.62E-01,,
129107,2023-10-17 08:00:00 EDT,99.97,101.37,26,4,100,5.5,5.5,ERROR,24100,7,25,5.7,4.5,1.12E-15,5.93E-02,,
129167,2023-10-17 09:00:00 EDT,100.04,101.44,28,8,99,7.8,8,ERROR,24100,7,208,8,5.5,2.72E-15,3.28E-02,,
129227,2023-10-17 10:00:00 EDT,100.07,101.47,31,13,87,6.8,8.9,ERROR,24100,7,474,9.1,8,4.44E-15,2.40E-02,,
129287,2023-10-17 11:00:00 EDT,100.1,101.51,32,12,78,5.9,9.6,ERROR,24100,7,681,9.7,8.9,6.30E-15,1.95E-02,,
129347,2023-10-17 12:00:00 EDT,100.11,101.51,36,5,71,5.4,10.3,ERROR,24100,8,829,10.4,9.7,9.36E-15,1.65E-02,,
129407,2023-10-17 13:00:00 EDT,100.08,101.48,24,11,68,6.2,11.8,ERROR,24100,6,1791,11.9,10.4,9.37E-15,1.72E-02,,
129467,2023-10-17 14:00:00 EDT,100.07,101.47,26,11,61,4.8,12.1,ERROR,24100,6,1108,12.9,11.9,8.56E-15,1.66E-02,,
129527,2023-10-17 15:00:00 EDT,100.07,101.47,20,9,57,4.4,12.7,ERROR,24100,6,589,13.6,12,8.35E-15,1.67E-02,,
129587,2023-10-17 16:00:00 EDT,100.07,101.47,15,14,60,6,13.7,ERROR,24100,4,1257,13.7,12.3,4.51E-15,2.69E-02,,
129647,2023-10-17 17:00:00 EDT,100.09,101.49,12,9,59,5.4,13.1,ERROR,24100,4,882,13.8,12.7,6.31E-16,8.64E-02,,
