33887,2023-08-12 05:00:00 EDT,99.72,101.09,13,9,95,12.9,13.6,ERROR,24100,3,0,15,13.3,2.08E-16
33947,2023-08-12 06:00:00 EDT,99.71,101.08,6,7,96,13.6,14.1,ERROR,24100,6,0,14.6,13.3,1.58E-01
34007,2023-08-12 07:00:00 EDT,99.76,101.13,9,8,96,14.1,14.8,ERROR,24100,8,21,14.9,14,
34067,2023-08-12 08:00:00 EDT,99.77,101.15,12,7,99,15.1,15.3,ERROR,19300,7,103,15.3,14.6,
34127,2023-08-12 09:00:00 EDT,99.75,101.12,15,9,95,16.2,16.9,ERROR,16100,8,424,16.9,15.4,
34187,2023-08-12 10:00:00 EDT,99.7,101.07,7,6,85,15.9,18.4,ERROR,16100,7,614,18.4,16.9,
34247,2023-08-12 11:00:00 EDT,99.67,101.04,11,9,75,16.6,21.1,ERROR,24100,7,1659,21.4,18.4,
34307,2023-08-12 12:00:00 EDT,99.51,100.88,6,22,71,16.4,21.9,ERROR,24100,6,2390,22.3,20.7,
34367,2023-08-12 13:00:00 EDT,99.46,100.83,9,25,70,16.3,21.9,ERROR,24100,8,2178,23,21.6,
34427,2023-08-12 14:00:00 EDT,99.38,100.75,9,26,74,17.3,21.9,ERROR,24100,8,1607,23.5,21.7,
34487,2023-08-12 15:00:00 EDT,99.36,100.73,10,13,77,18,22.1,ERROR,24100,8,627,22.5,21.7,
34547,2023-08-12 16:00:00 EDT,99.34,100.71,33,12,85,18.1,20.7,ERROR,6400,8,142,22.1,20.7,
