64967,2023-09-02 19:00:00 EDT,99.79,101.16,19,17,73,17,21.9,ERROR,24100,3,445,23.4,21.8,1.27E-14
65027,2023-09-02 20:00:00 EDT,99.78,101.15,19,14,75,16.4,21,ERROR,24100,4,30,22,21,1.27E-02
65087,2023-09-02 21:00:00 EDT,99.81,101.18,20,16,79,16.6,20.3,ERROR,24100,3,0,20.9,20.2,
65147,2023-09-02 22:00:00 EDT,99.83,101.2,20,16,84,16.9,19.6,ERROR,24100,1,0,20.3,19.6,
65207,2023-09-02 23:00:00 EDT,99.84,101.21,20,13,91,17.4,19,ERROR,24100,1,0,19.7,18.8,
65267,2023-09-03 00:00:00 EDT,99.84,101.21,24,16,91,17.4,18.9,ERROR,24100,0,0,19.1,18.8,
65327,2023-09-03 01:00:00 EDT,99.82,101.19,21,16,91,17.5,18.9,ERROR,24100,0,0,19.2,18.6,
65387,2023-09-03 02:00:00 EDT,99.82,101.19,21,13,95,17.6,18.3,ERROR,24100,0,0,18.9,18.3,
65447,2023-09-03 03:00:00 EDT,99.81,101.18,22,14,97,17.5,17.9,ERROR,24100,0,0,18.4,17.9,
65507,2023-09-03 04:00:00 EDT,99.83,101.2,22,13,99,17.4,17.5,ERROR,24100,0,0,17.9,17.4,
65567,2023-09-03 05:00:00 EDT,99.83,101.2,21,13,100,17,17,ERROR,24100,0,0,17.4,17,
65627,2023-09-03 06:00:00 EDT,99.86,101.23,21,12,100,16.8,16.8,ERROR,24100,1,0,17.1,16.8,
