259487,2024-01-15 20:00:00 EST,100.48,101.95,19,5,55,-18.7,-11.4,-15,24100,3,0,-10.4,-11.5,1.41E-15
259547,2024-01-15 21:00:00 EST,100.5,101.97,20,10,58,-18.7,-12.1,-18,24100,5,0,-11.4,-12.3,5.02E-02
259607,2024-01-15 22:00:00 EST,100.5,101.97,21,8,60,-17.8,-11.4,-16,24100,7,0,-11.4,-12,
259667,2024-01-15 23:00:00 EST,100.53,102,23,12,60,-17.1,-10.8,-17,24100,7,0,-10.8,-11.5,
259727,2024-01-16 00:00:00 EST,100.5,101.97,21,9,62,-16.9,-10.9,-16,24100,8,0,-10.7,-10.9,
259787,2024-01-16 01:00:00 EST,100.47,101.94,17,9,65,-16.8,-11.4,-17,24100,8,0,-10.7,-11.4,
259847,2024-01-16 02:00:00 EST,100.45,101.92,18,9,66,-16.5,-11.3,-16,24100,8,0,-11.3,-11.4,
259907,2024-01-16 03:00:00 EST,100.42,101.88,17,8,66,-16.3,-11.2,-16,24100,8,0,-11.1,-11.4,
259967,2024-01-16 04:00:00 EST,100.34,101.8,15,10,70,-15.8,-11.3,-17,24100,8,0,-11,-11.3,
260027,2024-01-16 05:00:00 EST,100.27,101.74,14,9,73,-15.4,-11.5,-17,24100,8,0,-11.3,-11.6,
260087,2024-01-16 06:00:00 EST,100.22,101.69,15,10,73,-14.7,-10.8,-16,24100,8,0,-10.7,-11.5,
260147,2024-01-16 07:00:00 EST,100.2,101.67,15,11,75,-14.4,-10.8,-17,24100,8,0,-10.7,-10.9,
