160487,2023-11-08 02:00:00 EST,100.51,101.94,31,22,55,-9.5,-1.6,-8,24100,7,0,-1.6,-1.7,5.28E-16
160547,2023-11-08 03:00:00 EST,100.57,102,30,22,57,-9.2,-1.7,-8,24100,7,0,-1.6,-2,9.04E-02
160607,2023-11-08 04:00:00 EST,100.61,102.05,31,23,57,-9.3,-1.9,-8,24100,7,0,-1.6,-2.1,
160667,2023-11-08 05:00:00 EST,100.72,102.16,30,19,59,-9,-1.9,-7,24100,7,0,-1.7,-2,
160727,2023-11-08 06:00:00 EST,100.75,102.19,31,28,58,-9.2,-2,-9,24100,6,0,-1.9,-2.1,
160787,2023-11-08 07:00:00 EST,100.84,102.28,31,17,63,-9.1,-3,-9,24100,4,0,-2,-3.1,
160847,2023-11-08 08:00:00 EST,100.89,102.33,30,20,62,-8.4,-2,-8,24100,4,260,-2,-3.2,
160907,2023-11-08 09:00:00 EST,100.9,102.34,32,23,58,-7.9,-0.6,-6,24100,3,558,-0.6,-2,
160967,2023-11-08 10:00:00 EST,100.93,102.37,31,26,56,-8.2,-0.4,-7,24100,1,1242,0.2,-0.8,
161027,2023-11-08 11:00:00 EST,100.95,102.39,33,12,55,-7.3,0.7,ERROR,24100,1,1671,0.7,-0.5,
161087,2023-11-08 12:00:00 EST,100.82,102.26,35,11,51,-8,1.2,ERROR,24100,1,1838,2,0.6,
161147,2023-11-08 13:00:00 EST,100.74,102.18,7,5,50,-7.2,2.1,ERROR,24100,1,1758,2.1,1.2,
