,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
198887,2023-12-04 18:00:00 EST,99.69,101.12,36,2,96,-3,-2.5,-3,8100,8,0,-2.2,-2.5,8.50E-16,5.51E-02,2.57E-15
198947,2023-12-04 19:00:00 EST,99.74,101.17,36,1,98,-2.8,-2.5,-3,11300,8,0,-2.4,-2.7,8.44E-16,5.51E-02,3.31E-02
199007,2023-12-04 20:00:00 EST,99.81,101.24,15,4,98,-2.9,-2.6,-4,3200,6,0,-2.4,-2.7,8.37E-16,5.52E-02,
199067,2023-12-04 21:00:00 EST,99.85,101.28,17,4,98,-3.3,-3.1,-5,6400,8,0,-2.6,-3.3,8.31E-16,5.52E-02,
199127,2023-12-04 22:00:00 EST,99.92,101.35,18,4,98,-3.4,-3.2,-5,6400,8,0,-2.8,-3.3,8.24E-16,5.52E-02,
199187,2023-12-04 23:00:00 EST,99.95,101.39,36,1,98,-3.9,-3.6,-4,11300,8,0,-3.1,-3.7,6.62E-16,7.20E-02,
199247,2023-12-05 00:00:00 EST,100.01,101.45,19,4,98,-3.4,-3.1,-5,11300,8,0,-3.1,-3.7,4.62E-16,1.01E-01,
199307,2023-12-05 01:00:00 EST,100.03,101.47,36,2,98,-3.6,-3.3,-4,11300,8,0,-3.1,-3.3,5.04E-16,8.99E-02,
199367,2023-12-05 02:00:00 EST,100.09,101.53,15,3,98,-3.3,-3,-4,6400,8,0,-3,-3.5,8.05E-16,6.84E-02,
199427,2023-12-05 03:00:00 EST,100.18,101.62,13,3,98,-3.5,-3.1,-4,6400,8,0,-3,-3.2,8.03E-16,7.74E-02,
199487,2023-12-05 04:00:00 EST,100.2,101.64,9,6,97,-3.5,-3.2,-6,11300,8,0,-2.9,-3.2,9.50E-16,6.51E-02,
199547,2023-12-05 05:00:00 EST,100.23,101.67,8,4,97,-3.4,-3,-5,9700,8,0,-2.9,-3.2,1.22E-15,5.72E-02,
