220247,2023-12-19 14:00:00 EST,100.37,101.81,26,22,73,-9.1,-5.1,-12,24100,7,454,-4.7,-5.2,1.41E-15
220307,2023-12-19 15:00:00 EST,100.5,101.95,28,15,71,-9.8,-5.4,-11,24100,7,327,-5,-5.5,4.92E-02
220367,2023-12-19 16:00:00 EST,100.67,102.12,26,17,74,-9.7,-5.7,-12,24100,7,123,-5.4,-5.8,
220427,2023-12-19 17:00:00 EST,100.81,102.27,25,14,74,-11,-7.1,-13,24100,2,6,-5.7,-7.1,
220487,2023-12-19 18:00:00 EST,100.92,102.38,26,11,80,-11.7,-8.9,-14,24100,1,0,-7.1,-8.9,
220547,2023-12-19 19:00:00 EST,101.02,102.48,25,7,81,-10.9,-8.2,-12,24100,0,0,-8.2,-8.9,
220607,2023-12-19 20:00:00 EST,101.05,102.51,19,6,84,-11,-8.8,-12,24100,0,0,-8.2,-9,
220667,2023-12-19 21:00:00 EST,101.11,102.58,16,9,88,-10.5,-8.9,-14,24100,0,0,-8.4,-9.3,
220727,2023-12-19 22:00:00 EST,101.17,102.64,17,8,90,-10.5,-9.1,-13,24100,0,0,-9,-9.4,
220787,2023-12-19 23:00:00 EST,101.22,102.69,16,8,89,-10.3,-8.8,-13,24100,0,0,-8.4,-9.1,
220847,2023-12-20 00:00:00 EST,101.23,102.7,18,8,89,-10.2,-8.7,-13,24100,4,0,-8.2,-8.9,
220907,2023-12-20 01:00:00 EST,101.23,102.7,19,11,87,-9.4,-7.6,-13,24100,5,0,-7.6,-8.6,
