,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
92447,2023-09-21 21:00:00 EDT,101.34,102.75,16,4,72,8.1,12.9,ERROR,24100,1,0,14.9,12.4,3.40E-15,2.86E-02,9.31E-15
92507,2023-09-21 22:00:00 EDT,101.33,102.74,18,5,74,8.6,13.2,ERROR,24100,0,0,14.2,10.4,2.82E-15,3.25E-02,1.54E-02
92567,2023-09-21 23:00:00 EDT,101.33,102.74,17,5,86,8.2,10.5,ERROR,24100,0,0,13.1,9.9,1.68E-15,4.52E-02,
92627,2023-09-22 00:00:00 EDT,101.34,102.74,19,5,93,8.7,9.7,ERROR,24100,0,0,10.6,8.9,2.61E-15,3.31E-02,
92687,2023-09-22 01:00:00 EDT,101.37,102.77,36,1,87,8.4,10.5,ERROR,24100,0,0,11.4,9.6,1.92E-15,4.00E-02,
92747,2023-09-22 02:00:00 EDT,101.39,102.79,4,8,96,7.6,8.2,ERROR,24100,0,0,10.9,8,1.20E-15,5.36E-02,
92807,2023-09-22 03:00:00 EDT,101.41,102.82,7,6,100,8.5,8.5,ERROR,24100,0,0,9.3,6.9,1.52E-15,5.18E-02,
92867,2023-09-22 04:00:00 EDT,101.42,102.83,6,4,100,7.7,7.7,ERROR,24100,0,0,8.8,7.1,2.22E-15,3.64E-02,
92927,2023-09-22 05:00:00 EDT,101.46,102.87,4,7,100,7.4,7.4,ERROR,24100,0,0,8.8,7.4,2.52E-15,3.52E-02,
92987,2023-09-22 06:00:00 EDT,101.52,102.93,9,4,99,5.6,5.7,ERROR,24100,1,0,8.6,5.7,1.85E-15,4.45E-02,
93047,2023-09-22 07:00:00 EDT,101.58,102.99,6,5,100,7.5,7.5,ERROR,24100,1,1,7.7,5.7,2.26E-15,4.00E-02,
93107,2023-09-22 08:00:00 EDT,101.6,103.02,5,7,100,8.9,8.9,ERROR,24100,1,246,9,6.6,7.07E-15,1.84E-02,
