223727,2023-12-22 00:00:00 EST,102.05,103.54,4,12,82,-14.1,-11.6,-18,24100,0,0,-10.2,-11.7,6.78E-16
223787,2023-12-22 01:00:00 EST,102.03,103.52,1,10,81,-13.8,-11.2,-17,24100,0,0,-11.2,-12.1,7.47E-02
223847,2023-12-22 02:00:00 EST,102.01,103.5,3,11,82,-14.3,-11.9,-18,24100,1,0,-11,-12.3,
223907,2023-12-22 03:00:00 EST,102.01,103.5,1,12,82,-13.6,-11.1,-17,24100,1,0,-11.1,-12,
223967,2023-12-22 04:00:00 EST,101.99,103.48,2,11,83,-13.7,-11.4,-17,24100,2,0,-11.1,-12,
224027,2023-12-22 05:00:00 EST,101.96,103.45,3,15,83,-13.8,-11.5,-19,24100,2,0,-11.3,-12,
224087,2023-12-22 06:00:00 EST,101.97,103.46,4,12,85,-14.8,-12.7,-19,24100,3,0,-11.4,-12.7,
224147,2023-12-22 07:00:00 EST,101.99,103.49,4,14,84,-15.2,-13.1,-20,24100,3,0,-12.3,-13.2,
224207,2023-12-22 08:00:00 EST,101.97,103.46,5,12,84,-14.4,-12.3,-19,24100,2,9,-12.3,-13.2,
224267,2023-12-22 09:00:00 EST,102,103.49,5,13,80,-13.4,-10.6,-17,24100,2,318,-10.6,-12.2,
224327,2023-12-22 10:00:00 EST,101.99,103.48,8,13,76,-12.4,-9,-15,24100,2,802,-9,-10.6,
224387,2023-12-22 11:00:00 EST,101.94,103.43,10,11,76,-11.4,-7.8,-13,24100,3,1170,-7.8,-9.1,
