223007,2023-12-21 12:00:00 EST,102.39,103.87,0,14,62,-12.7,-6.6,-12,24100,1,1399,-6.5,-7.3,4.87E-15
223067,2023-12-21 13:00:00 EST,102.33,103.81,0,4,58,-13.1,-6,-8,24100,1,1402,-5.8,-6.8,2.78E-02
223127,2023-12-21 14:00:00 EST,102.27,103.75,32,4,54,-13.6,-5.7,-8,24100,1,1206,-5.5,-6.3,
223187,2023-12-21 15:00:00 EST,102.25,103.73,33,9,56,-13,-5.6,-10,24100,1,838,-5.3,-5.8,
223247,2023-12-21 16:00:00 EST,102.24,103.73,31,12,62,-12.8,-6.7,-12,24100,1,322,-5.5,-6.8,
223307,2023-12-21 17:00:00 EST,102.25,103.74,32,15,68,-12.4,-7.4,-14,24100,1,9,-6.8,-8.4,
223367,2023-12-21 18:00:00 EST,102.22,103.71,34,15,71,-12.2,-7.7,-14,24100,0,0,-7.2,-8,
223427,2023-12-21 19:00:00 EST,102.2,103.69,32,11,77,-12.6,-9.2,-15,24100,0,0,-7.7,-10,
223487,2023-12-21 20:00:00 EST,102.17,103.66,0,13,73,-12.7,-8.7,-15,24100,0,0,-8.2,-9.3,
223547,2023-12-21 21:00:00 EST,102.15,103.64,0,9,73,-13.1,-9,-14,24100,0,0,-8.6,-9.1,
223607,2023-12-21 22:00:00 EST,102.13,103.62,0,12,75,-13.1,-9.5,-15,24100,0,0,-9,-9.6,
223667,2023-12-21 23:00:00 EST,102.11,103.6,1,8,79,-13.7,-10.6,-15,24100,0,0,-9.5,-11.3,
