29567,2023-08-09 05:00:00 EDT,99.12,100.48,25,14,98,14.8,15.1,ERROR,24100,4,0,15.9,15,2.08E-15
29627,2023-08-09 06:00:00 EDT,99.15,100.51,25,13,98,14.7,15,ERROR,24100,4,0,15.1,14.4,3.85E-02
29687,2023-08-09 07:00:00 EDT,99.18,100.54,28,15,92,15,16.2,ERROR,24100,4,96,16.2,14.7,
29747,2023-08-09 08:00:00 EDT,99.2,100.56,28,17,88,15.6,17.6,ERROR,24100,2,594,17.6,16.1,
29807,2023-08-09 09:00:00 EDT,99.2,100.56,28,24,79,15.8,19.4,ERROR,24100,0,1282,19.4,17.6,
29867,2023-08-09 10:00:00 EDT,99.18,100.54,28,19,75,16.7,21.2,ERROR,24100,1,1935,21.4,19.4,
29927,2023-08-09 11:00:00 EDT,99.16,100.52,28,18,66,16.6,23.1,ERROR,24100,1,2482,23.2,21.4,
29987,2023-08-09 12:00:00 EDT,99.14,100.5,30,20,62,17.2,24.9,ERROR,24100,1,2881,24.9,23.1,
30047,2023-08-09 13:00:00 EDT,99.11,100.46,26,18,60,18,26.4,ERROR,24100,2,3098,26.4,25.1,
30107,2023-08-09 14:00:00 EDT,99.1,100.45,27,21,52,16.4,26.9,ERROR,24100,2,3122,27,25.9,
30167,2023-08-09 15:00:00 EDT,99.05,100.4,30,19,50,16.4,27.5,ERROR,24100,4,2973,27.6,26.9,
30227,2023-08-09 16:00:00 EDT,99.06,100.41,30,21,51,16.9,27.8,ERROR,24100,5,2140,28.3,27.1,
