188447,2023-11-27 12:00:00 EST,98.73,100.13,24,34,69,-1.2,3.8,ERROR,24100,7,585,4.1,3.2,1.43E-16
188507,2023-11-27 13:00:00 EST,98.7,100.1,24,35,62,-2.4,4.4,ERROR,24100,7,1236,5.1,3.6,1.92E-01
188567,2023-11-27 14:00:00 EST,98.73,100.13,23,32,59,-2.9,4.4,ERROR,24100,7,808,5.2,3.8,
188627,2023-11-27 15:00:00 EST,98.82,100.22,24,29,72,-3.2,1.3,ERROR,24100,7,224,5.2,0.6,
188687,2023-11-27 16:00:00 EST,98.9,100.3,23,19,70,-3.5,1.3,ERROR,24100,7,186,2,1.2,
188747,2023-11-27 17:00:00 EST,98.95,100.35,23,17,68,-3.9,1.3,ERROR,24100,7,6,1.5,1.3,
188807,2023-11-27 18:00:00 EST,99.03,100.44,24,30,69,-4.1,1,ERROR,24100,7,0,1.3,1,
188867,2023-11-27 19:00:00 EST,99.05,100.46,24,16,74,-4,0.1,ERROR,24100,8,0,1.3,-0.1,
188927,2023-11-27 20:00:00 EST,99.02,100.43,24,16,72,-4.6,-0.2,-5,24100,8,0,0.4,-0.2,
188987,2023-11-27 21:00:00 EST,98.99,100.4,24,10,76,-4.2,-0.6,-4,24100,7,0,-0.2,-0.9,
189047,2023-11-27 22:00:00 EST,99.01,100.42,25,18,70,-5.5,-0.8,-6,24100,7,0,-0.5,-0.8,
189107,2023-11-27 23:00:00 EST,99.03,100.44,27,18,83,-4.4,-1.9,-7,12900,8,0,-0.5,-1.9,
