244487,2024-01-05 10:00:00 EST,100.97,102.45,20,13,73,-13,-9,-15,24100,8,358,-8.9,-10,2.14E-16
244547,2024-01-05 11:00:00 EST,100.88,102.36,19,13,70,-12.4,-7.9,-14,24100,8,517,-7.8,-8.9,1.60E-01
244607,2024-01-05 12:00:00 EST,100.78,102.25,20,14,70,-11.1,-6.4,-12,24100,7,607,-6.3,-7.8,
244667,2024-01-05 13:00:00 EST,100.66,102.13,22,13,70,-10,-5.3,-10,24100,8,588,-5.2,-6.5,
244727,2024-01-05 14:00:00 EST,100.59,102.06,20,17,69,-9.3,-4.4,-10,24100,8,422,-4.4,-5.3,
244787,2024-01-05 15:00:00 EST,100.57,102.04,21,13,74,-7.9,-3.9,-9,24100,8,210,-3.9,-4.4,
244847,2024-01-05 16:00:00 EST,100.54,102,22,22,88,-5.7,-4,-11,12900,8,81,-3.9,-4.1,
244907,2024-01-05 17:00:00 EST,100.54,102,23,21,84,-5.7,-3.3,-10,24100,8,2,-3.3,-4.1,
244967,2024-01-05 18:00:00 EST,100.49,101.95,20,14,80,-6.1,-3,-8,24100,8,0,-3,-3.3,
245027,2024-01-05 19:00:00 EST,100.54,102,22,19,76,-6.2,-2.6,-8,24100,8,0,-2.6,-3,
245087,2024-01-05 20:00:00 EST,100.57,102.03,24,17,76,-5.8,-2.2,-8,24100,8,0,-2.2,-2.6,
245147,2024-01-05 21:00:00 EST,100.6,102.06,26,17,77,-5.6,-2.1,-7,24100,8,0,-2,-2.2,
