230087,2023-12-26 10:00:00 EST,101.05,102.49,6,9,95,1.9,2.6,ERROR,24100,4,624,2.6,0.6,1.13E-15
230147,2023-12-26 11:00:00 EST,100.97,102.4,6,3,90,2.3,3.8,ERROR,24100,6,584,3.8,2.7,5.46E-02
230207,2023-12-26 12:00:00 EST,100.89,102.32,4,3,86,2.5,4.7,ERROR,24100,6,610,4.8,3.8,
230267,2023-12-26 13:00:00 EST,100.78,102.21,6,7,81,3,6,ERROR,24100,7,728,6.2,4.7,
230327,2023-12-26 14:00:00 EST,100.73,102.16,5,7,82,3.4,6.2,ERROR,24100,7,777,6.6,6,
230387,2023-12-26 15:00:00 EST,100.72,102.15,6,9,82,3.3,6.2,ERROR,24100,6,442,6.6,6.2,
230447,2023-12-26 16:00:00 EST,100.72,102.15,5,9,87,3.1,5,ERROR,24100,7,213,6.2,4.9,
230507,2023-12-26 17:00:00 EST,100.71,102.14,5,10,89,2.4,4,ERROR,24100,7,12,5,4,
230567,2023-12-26 18:00:00 EST,100.7,102.13,6,11,91,3.1,4.5,ERROR,24100,7,0,4.7,3.8,
230627,2023-12-26 19:00:00 EST,100.72,102.15,6,8,91,3.2,4.6,ERROR,24100,8,0,4.7,4.4,
230687,2023-12-26 20:00:00 EST,100.67,102.1,6,9,93,3.3,4.2,ERROR,24100,8,0,4.6,4.2,
230747,2023-12-26 21:00:00 EST,100.65,102.08,4,10,98,3.5,3.7,ERROR,12900,8,0,4.3,3.6,
