,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
173327,2023-11-17 00:00:00 EST,99.98,101.39,17,7,77,1.5,5.1,ERROR,24100,3,0,5.3,4,1.09E-14,1.53E-02,1.14E-16
173387,2023-11-17 01:00:00 EST,99.88,101.28,15,10,80,1.8,4.8,ERROR,24100,6,0,5.1,4.4,8.44E-15,1.66E-02,2.20E-01
173447,2023-11-17 02:00:00 EST,99.74,101.14,16,12,74,1.9,6.3,ERROR,24100,6,0,6.4,5,1.16E-14,1.36E-02,
173507,2023-11-17 03:00:00 EST,99.65,101.05,16,12,71,2.1,7,ERROR,24100,6,0,7,6.2,1.25E-14,1.31E-02,
173567,2023-11-17 04:00:00 EST,99.51,100.91,17,14,70,2.3,7.3,ERROR,24100,7,0,7.3,6.6,1.47E-14,1.21E-02,
173627,2023-11-17 05:00:00 EST,99.44,100.83,20,19,55,2,10.5,ERROR,24100,7,0,10.6,7.4,2.09E-14,8.90E-03,
173687,2023-11-17 06:00:00 EST,99.38,100.77,18,20,54,1.7,10.5,ERROR,24100,6,0,11.1,10.5,1.83E-14,1.01E-02,
173747,2023-11-17 07:00:00 EST,99.31,100.7,18,21,52,1.7,11.1,ERROR,24100,8,0,11.1,10.4,6.94E-15,2.14E-02,
173807,2023-11-17 08:00:00 EST,99.26,100.65,17,20,52,1.9,11.4,ERROR,24100,8,49,11.4,11.1,2.95E-15,3.06E-02,
173867,2023-11-17 09:00:00 EST,99.19,100.58,18,19,49,2.2,12.4,ERROR,24100,8,108,12.4,11.4,2.91E-15,3.10E-02,
173927,2023-11-17 10:00:00 EST,99.1,100.49,20,19,44,2.4,14.3,ERROR,24100,8,104,14.3,12.4,1.33E-15,5.63E-02,
173987,2023-11-17 11:00:00 EST,99.03,100.42,20,32,46,3.6,14.9,ERROR,24100,8,151,14.9,13.1,1.98E-15,4.43E-02,
