78047,2023-09-11 21:00:00 EDT,100.44,101.83,15,4,76,13.4,17.7,ERROR,24100,5,0,18.1,16.8,1.07E-15
78107,2023-09-11 22:00:00 EDT,100.45,101.84,15,7,86,13.6,15.9,ERROR,24100,3,0,17.7,15.5,6.21E-02
78167,2023-09-11 23:00:00 EDT,100.45,101.83,36,1,92,14.5,15.8,ERROR,24100,2,0,16.4,15.5,
78227,2023-09-12 00:00:00 EDT,100.45,101.83,5,4,97,13.8,14.2,ERROR,24100,4,0,16,14.2,
78287,2023-09-12 01:00:00 EDT,100.36,101.74,5,7,98,14.3,14.7,ERROR,24100,3,0,14.7,13.4,
78347,2023-09-12 02:00:00 EDT,100.33,101.71,5,8,97,13.8,14.2,ERROR,24100,4,0,14.9,11.9,
78407,2023-09-12 03:00:00 EDT,100.31,101.69,6,7,100,13.6,13.6,ERROR,24100,3,0,14.3,13.3,
78467,2023-09-12 04:00:00 EDT,100.29,101.67,3,9,100,13,13,ERROR,24100,2,0,13.7,12,
78527,2023-09-12 05:00:00 EDT,100.27,101.65,5,11,100,12.9,12.9,ERROR,24100,1,0,13.3,12.2,
78587,2023-09-12 06:00:00 EDT,100.26,101.64,6,13,100,13.7,13.7,ERROR,24100,7,0,13.7,12.4,
78647,2023-09-12 07:00:00 EDT,100.28,101.66,6,13,100,13.8,13.8,ERROR,24100,8,11,13.8,13.5,
78707,2023-09-12 08:00:00 EDT,100.27,101.66,7,12,100,14.3,14.3,ERROR,4800,8,137,14.3,13.7,
