22247,2023-08-04 03:00:00 EDT,99.58,100.94,21,10,96,16.4,16.9,ERROR,24100,6,0,17.3,16.8,3.02E-15
22307,2023-08-04 04:00:00 EDT,99.53,100.89,20,6,97,16.2,16.7,ERROR,24100,6,0,16.9,16.3,3.14E-02
22367,2023-08-04 05:00:00 EDT,99.56,100.92,19,10,98,15.9,16.3,ERROR,24100,7,0,16.9,16.3,
22427,2023-08-04 06:00:00 EDT,99.62,100.99,22,7,96,16.1,16.6,ERROR,24100,7,0,16.7,16.4,
22487,2023-08-04 07:00:00 EDT,99.63,101,21,7,97,16.3,16.8,ERROR,24100,7,121,16.8,16.5,
22547,2023-08-04 08:00:00 EDT,99.64,101.01,23,8,95,16.8,17.6,ERROR,24100,7,231,17.6,16.8,
22607,2023-08-04 09:00:00 EDT,99.66,101.03,23,9,90,16.8,18.3,ERROR,24100,6,666,18.4,17.6,
22667,2023-08-04 10:00:00 EDT,99.69,101.06,32,5,78,17.1,20.9,ERROR,24100,7,1615,20.9,18.3,
22727,2023-08-04 11:00:00 EDT,99.69,101.06,30,8,72,16.9,22.1,ERROR,24100,4,1957,22.2,20.7,
22787,2023-08-04 12:00:00 EDT,99.69,101.06,30,13,63,16,23.4,ERROR,24100,4,2855,23.8,21.6,
22847,2023-08-04 13:00:00 EDT,99.72,101.09,34,14,64,16.1,23.1,ERROR,24100,6,2719,24.2,23.1,
22907,2023-08-04 14:00:00 EDT,99.74,101.1,31,22,50,14.3,25.2,ERROR,24100,6,2941,25.3,23.2,
