63287,2023-09-01 15:00:00 EDT,101.06,102.45,25,10,48,12.3,23.8,ERROR,24100,7,2475,23.8,22.8,2.70E-15
63347,2023-09-01 16:00:00 EDT,101,102.39,18,9,46,11.8,23.8,ERROR,24100,5,2113,24.1,23.6,3.46E-02
63407,2023-09-01 17:00:00 EDT,100.93,102.32,22,9,49,12.1,23.2,ERROR,24100,0,1543,23.9,23.2,
63467,2023-09-01 18:00:00 EDT,100.86,102.25,17,10,58,13.9,22.5,ERROR,24100,0,979,23.5,22.5,
63527,2023-09-01 19:00:00 EDT,100.84,102.24,19,7,65,13.8,20.6,ERROR,24100,0,419,22.4,20.6,
63587,2023-09-01 20:00:00 EDT,100.84,102.23,17,8,74,13.9,18.7,ERROR,24100,2,45,20.7,18.1,
63647,2023-09-01 21:00:00 EDT,100.83,102.22,18,11,79,14.1,17.7,ERROR,24100,2,0,18.7,17.4,
63707,2023-09-01 22:00:00 EDT,100.78,102.17,18,9,84,13.8,16.5,ERROR,24100,2,0,17.5,16.5,
63767,2023-09-01 23:00:00 EDT,100.74,102.13,18,9,85,13.5,16.1,ERROR,24100,3,0,16.9,15.9,
63827,2023-09-02 00:00:00 EDT,100.75,102.14,19,8,90,13.3,15,ERROR,24100,3,0,16.1,14.9,
63887,2023-09-02 01:00:00 EDT,100.77,102.16,21,10,94,13.3,14.3,ERROR,24100,3,0,15.1,14.2,
63947,2023-09-02 02:00:00 EDT,100.73,102.11,20,13,95,13.4,14.2,ERROR,24100,6,0,14.5,14.1,
