166127,2023-11-12 00:00:00 EST,101.95,103.41,31,9,63,-7.2,-0.9,-4,24100,8,0,-0.4,-1,1.33E-15
166187,2023-11-12 01:00:00 EST,102,103.46,0,7,60,-7.8,-1.1,-4,24100,7,0,-0.8,-1.4,5.04E-02
166247,2023-11-12 02:00:00 EST,102.01,103.47,32,14,62,-7.4,-1,-5,24100,7,0,-0.8,-1.2,
166307,2023-11-12 03:00:00 EST,102.01,103.47,0,9,63,-7.7,-1.7,-5,24100,6,0,-1,-1.7,
166367,2023-11-12 04:00:00 EST,102,103.46,34,9,66,-7.7,-2.2,-6,24100,7,0,-1.7,-2.3,
166427,2023-11-12 05:00:00 EST,102.02,103.48,32,12,71,-7.1,-2.6,-7,24100,7,0,-2.2,-3.2,
166487,2023-11-12 06:00:00 EST,102.07,103.53,30,9,80,-6.4,-3.4,-7,24100,7,0,-2.5,-3.5,
166547,2023-11-12 07:00:00 EST,102.1,103.56,32,9,82,-6.4,-3.8,-8,24100,6,0,-3.2,-3.9,
166607,2023-11-12 08:00:00 EST,102.14,103.6,31,12,74,-6.4,-2.4,-7,24100,4,191,-2.4,-3.9,
166667,2023-11-12 09:00:00 EST,102.13,103.59,30,12,70,-5.9,-1,-5,24100,3,759,-1,-2.4,
166727,2023-11-12 10:00:00 EST,102.1,103.56,34,5,62,-7.5,-1.2,-3,24100,4,1261,-0.2,-1.2,
166787,2023-11-12 11:00:00 EST,102.09,103.55,28,7,57,-7.5,0.1,ERROR,24100,5,1410,0.5,-1.1,
