13607,2023-07-29 03:00:00 EDT,99.96,101.32,2,31,81,14.1,17.3,ERROR,24100,1,0,18.3,17.2,1.44E-15
13667,2023-07-29 04:00:00 EDT,99.94,101.31,1,14,82,13.4,16.5,ERROR,24100,1,0,17.3,16.4,4.76E-02
13727,2023-07-29 05:00:00 EDT,99.97,101.34,0,15,81,13.7,16.9,ERROR,24100,6,0,17,16.4,
13787,2023-07-29 06:00:00 EDT,99.94,101.31,2,12,80,13,16.4,ERROR,24100,6,8,16.9,16.4,
13847,2023-07-29 07:00:00 EDT,99.99,101.36,2,13,78,12.6,16.5,ERROR,24100,7,174,16.6,16.3,
13907,2023-07-29 08:00:00 EDT,100,101.38,3,13,78,12.4,16.2,ERROR,24100,7,333,16.6,16.2,
13967,2023-07-29 09:00:00 EDT,99.96,101.33,3,21,76,12.5,16.7,ERROR,24100,8,871,16.8,16.2,
14027,2023-07-29 10:00:00 EDT,99.94,101.31,4,14,74,13.3,18,ERROR,24100,8,1335,18,16.7,
14087,2023-07-29 11:00:00 EDT,99.89,101.26,5,13,75,12.7,17.2,ERROR,24100,8,865,18,17.2,
14147,2023-07-29 12:00:00 EDT,99.91,101.28,4,12,70,12.1,17.6,ERROR,24100,8,644,17.8,17.3,
14207,2023-07-29 13:00:00 EDT,99.81,101.18,4,10,75,13,17.6,ERROR,24100,8,561,17.8,17.3,
14267,2023-07-29 14:00:00 EDT,99.82,101.19,34,13,70,12.5,18.1,ERROR,24100,8,645,18.1,17.4,
