154967,2023-11-04 07:00:00 EDT,100.68,102.09,33,15,82,2.2,4.9,ERROR,24100,7,0,5.6,4.9,2.77E-15
155027,2023-11-04 08:00:00 EDT,100.71,102.12,35,13,79,1.1,4.3,ERROR,24100,6,3,4.9,4.3,3.32E-02
155087,2023-11-04 09:00:00 EDT,100.79,102.21,33,15,77,0.2,3.8,ERROR,24100,1,259,4.3,3,
155147,2023-11-04 10:00:00 EDT,100.84,102.25,35,11,68,-0.4,5,ERROR,24100,2,853,5.2,3.8,
155207,2023-11-04 11:00:00 EDT,100.82,102.24,31,3,65,-0.8,5.3,ERROR,24100,4,1370,5.6,4.4,
155267,2023-11-04 12:00:00 EDT,100.8,102.22,30,5,60,-0.8,6.3,ERROR,24100,3,1723,6.6,5.2,
155327,2023-11-04 13:00:00 EDT,100.73,102.14,1,8,56,-0.6,7.7,ERROR,24100,2,1884,8.1,6,
155387,2023-11-04 14:00:00 EDT,100.67,102.08,30,10,54,-0.1,8.7,ERROR,24100,3,1833,8.8,7.3,
155447,2023-11-04 15:00:00 EDT,100.61,102.02,28,9,52,0.1,9.6,ERROR,24100,3,1577,9.6,8.5,
155507,2023-11-04 16:00:00 EDT,100.59,102,31,10,52,-0.5,8.8,ERROR,24100,2,1159,9.6,8.7,
155567,2023-11-04 17:00:00 EDT,100.56,101.97,32,12,54,-1.1,7.6,ERROR,24100,2,610,8.8,7.6,
155627,2023-11-04 18:00:00 EDT,100.57,101.99,30,10,61,-1.7,5.2,ERROR,24100,2,72,7.6,5,
