163607,2023-11-10 06:00:00 EST,99.87,101.29,23,14,84,1,3.4,ERROR,24100,7,0,3.5,3.2,5.24E-16
163667,2023-11-10 07:00:00 EST,99.94,101.36,24,13,82,0.8,3.5,ERROR,24100,8,0,3.6,3.3,8.66E-02
163727,2023-11-10 08:00:00 EST,100.01,101.43,23,14,81,0.8,3.8,ERROR,24100,8,48,3.8,3.4,
163787,2023-11-10 09:00:00 EST,99.97,101.39,23,16,78,0.8,4.4,ERROR,24100,8,213,4.4,3.8,
163847,2023-11-10 10:00:00 EST,99.99,101.41,24,18,73,0.8,5.2,ERROR,24100,8,408,5.2,4.4,
163907,2023-11-10 11:00:00 EST,100.01,101.42,24,24,70,0.7,5.8,ERROR,24100,8,482,5.8,5.2,
163967,2023-11-10 12:00:00 EST,99.97,101.38,23,26,69,1,6.3,ERROR,24100,8,713,6.4,5.8,
164027,2023-11-10 13:00:00 EST,99.97,101.38,24,21,69,1.1,6.3,ERROR,24100,8,516,6.6,6.2,
164087,2023-11-10 14:00:00 EST,100,101.41,25,20,67,1.1,6.8,ERROR,24100,7,397,6.9,6.3,
164147,2023-11-10 15:00:00 EST,100.04,101.45,24,17,66,0.7,6.7,ERROR,24100,7,250,6.9,6.6,
164207,2023-11-10 16:00:00 EST,100.14,101.56,27,15,91,2.7,4,ERROR,24100,7,196,6.9,3.7,
164267,2023-11-10 17:00:00 EST,100.2,101.62,27,13,94,2.7,3.6,ERROR,24100,7,26,4,3.6,
