219887,2023-12-19 08:00:00 EST,99.6,101.02,31,29,77,-7.6,-4.1,-12,16100,8,6,-4,-4.3,1.62E-15
219947,2023-12-19 09:00:00 EST,99.77,101.19,29,28,76,-7.7,-4.2,-12,24100,7,108,-3.8,-4.2,4.51E-02
220007,2023-12-19 10:00:00 EST,99.95,101.38,31,30,71,-8.8,-4.3,-12,24100,7,471,-3.8,-4.4,
220067,2023-12-19 11:00:00 EST,100.04,101.47,29,27,72,-8.3,-3.9,-11,24100,7,746,-3.6,-4.3,
220127,2023-12-19 12:00:00 EST,100.13,101.57,28,28,74,-8.7,-4.8,-12,24100,7,471,-3.9,-4.8,
220187,2023-12-19 13:00:00 EST,100.26,101.7,28,32,70,-9.5,-4.7,-13,24100,8,549,-4.6,-4.9,
220247,2023-12-19 14:00:00 EST,100.37,101.81,26,22,73,-9.1,-5.1,-12,24100,7,454,-4.7,-5.2,
220307,2023-12-19 15:00:00 EST,100.5,101.95,28,15,71,-9.8,-5.4,-11,24100,7,327,-5,-5.5,
220367,2023-12-19 16:00:00 EST,100.67,102.12,26,17,74,-9.7,-5.7,-12,24100,7,123,-5.4,-5.8,
220427,2023-12-19 17:00:00 EST,100.81,102.27,25,14,74,-11,-7.1,-13,24100,2,6,-5.7,-7.1,
220487,2023-12-19 18:00:00 EST,100.92,102.38,26,11,80,-11.7,-8.9,-14,24100,1,0,-7.1,-8.9,
220547,2023-12-19 19:00:00 EST,101.02,102.48,25,7,81,-10.9,-8.2,-12,24100,0,0,-8.2,-8.9,
