81767,2023-09-14 11:00:00 EDT,100.51,101.9,28,19,66,7.9,14.1,ERROR,24100,7,829,14.6,13.1,3.39E-15
81827,2023-09-14 12:00:00 EDT,100.54,101.94,27,22,69,7.9,13.4,ERROR,24100,8,554,14,13.2,2.90E-02
81887,2023-09-14 13:00:00 EDT,100.56,101.96,27,23,71,8.5,13.5,ERROR,24100,8,883,13.8,12.7,
81947,2023-09-14 14:00:00 EDT,100.55,101.95,28,24,63,8.3,15.2,ERROR,24100,7,1134,15.4,13.5,
82007,2023-09-14 15:00:00 EDT,100.56,101.96,28,23,61,8,15.4,ERROR,24100,8,1312,16.4,14.5,
82067,2023-09-14 16:00:00 EDT,100.6,102,29,13,61,7.8,15.2,ERROR,24100,7,454,15.6,14.9,
82127,2023-09-14 17:00:00 EDT,100.63,102.03,24,11,63,8.5,15.4,ERROR,24100,8,456,15.8,15.2,
82187,2023-09-14 18:00:00 EDT,100.64,102.04,26,5,64,8.8,15.5,ERROR,24100,8,226,15.5,15.3,
82247,2023-09-14 19:00:00 EDT,100.67,102.07,33,6,61,8.3,15.6,ERROR,24100,7,102,15.8,15.5,
82307,2023-09-14 20:00:00 EDT,100.71,102.11,16,6,87,9.9,12,ERROR,24100,5,4,15.7,12,
82367,2023-09-14 21:00:00 EDT,100.76,102.16,19,7,99,10.2,10.3,ERROR,24100,2,0,12.2,9.8,
82427,2023-09-14 22:00:00 EDT,100.79,102.19,18,8,85,9.2,11.7,ERROR,24100,1,0,12.1,8.8,
