38447,2023-08-15 09:00:00 EDT,99.82,101.19,3,16,86,15.4,17.8,ERROR,24100,7,647,17.9,16.9,5.36E-16
38507,2023-08-15 10:00:00 EDT,99.86,101.23,5,10,85,16.1,18.7,ERROR,24100,7,672,18.7,17.8,9.06E-02
38567,2023-08-15 11:00:00 EDT,99.86,101.23,4,8,78,16.4,20.3,ERROR,24100,7,2059,21.3,18.7,
38627,2023-08-15 12:00:00 EDT,99.83,101.2,4,10,77,17.2,21.3,ERROR,24100,8,1578,21.4,20.4,
38687,2023-08-15 13:00:00 EDT,99.79,101.16,6,9,74,17,21.7,ERROR,24100,8,1687,21.7,21.3,
38747,2023-08-15 14:00:00 EDT,99.76,101.13,5,10,70,16.6,22.4,ERROR,24100,7,1750,22.5,21.7,
38807,2023-08-15 15:00:00 EDT,99.73,101.1,7,7,70,17.2,23,ERROR,24100,7,1005,23,22.4,
38867,2023-08-15 16:00:00 EDT,99.7,101.07,5,5,71,17.6,23.1,ERROR,24100,8,788,23.1,22.8,
38927,2023-08-15 17:00:00 EDT,99.68,101.05,4,7,67,16.7,23,ERROR,24100,8,668,23.3,22.9,
38987,2023-08-15 18:00:00 EDT,99.67,101.04,10,3,67,17,23.4,ERROR,24100,7,615,23.4,22.7,
39047,2023-08-15 19:00:00 EDT,99.67,101.04,4,5,67,16.7,23.1,ERROR,24100,8,446,23.8,23.1,
39107,2023-08-15 20:00:00 EDT,99.66,101.03,3,8,73,16.4,21.3,ERROR,24100,7,131,23.1,21.3,
