,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
90647,2023-09-20 15:00:00 EDT,100.73,102.13,29,14,45,6.4,18.4,ERROR,24100,3,2649,18.6,17.1,1.01E-14,1.53E-02,3.87E-15,2.61E-02
90707,2023-09-20 16:00:00 EDT,100.73,102.13,25,13,46,6.2,17.9,ERROR,24100,2,2041,18.3,17.5,5.50E-15,2.36E-02,3.33E-15,2.91E-02
90767,2023-09-20 17:00:00 EDT,100.72,102.12,24,9,50,6.8,17.3,ERROR,24100,3,1491,18.6,16.9,1.84E-15,4.63E-02,3.95E-15,2.62E-02
90827,2023-09-20 18:00:00 EDT,100.7,102.1,25,8,51,7.1,17.3,ERROR,24100,2,604,18.1,16.9,1.10E-15,5.80E-02,,
90887,2023-09-20 19:00:00 EDT,100.73,102.14,25,8,62,7.7,15,ERROR,24100,1,201,17.3,15,2.82E-15,3.30E-02,,
90947,2023-09-20 20:00:00 EDT,100.78,102.19,30,3,70,7.8,13,ERROR,24100,1,0,15.5,11.9,2.42E-15,3.48E-02,,
91007,2023-09-20 21:00:00 EDT,100.88,102.29,29,4,76,7.4,11.6,ERROR,24100,1,0,13.3,11.4,1.96E-15,3.97E-02,,
91067,2023-09-20 22:00:00 EDT,100.92,102.33,23,7,79,7.6,11.1,ERROR,24100,1,0,12.3,10.2,2.26E-15,3.75E-02,,
91127,2023-09-20 23:00:00 EDT,100.93,102.34,36,2,93,8.4,9.5,ERROR,24100,4,0,11,8.5,4.39E-15,2.47E-02,,
91187,2023-09-21 00:00:00 EDT,100.97,102.37,31,4,83,7.3,10,ERROR,24100,2,0,11,9.3,3.33E-15,2.84E-02,,
91247,2023-09-21 01:00:00 EDT,101.01,102.41,23,7,94,8.5,9.3,ERROR,24100,1,0,10.8,8.2,2.56E-15,3.42E-02,,
91307,2023-09-21 02:00:00 EDT,101.02,102.42,24,4,98,8.4,8.6,ERROR,24100,0,0,9.3,7.5,2.50E-15,3.40E-02,,
