,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
293327,2024-02-08 08:00:00 EST,101.17,102.63,6,8,83,-8.5,-6.1,-10,24100,2,50,-4.8,-6.2,5.02E-15,2.28E-02,5.40E-16,8.50E-02
293387,2024-02-08 09:00:00 EST,101.18,102.64,7,9,76,-7,-3.4,-7,24100,2,600,-3.4,-6.1,6.84E-15,1.86E-02,,
293447,2024-02-08 10:00:00 EST,101.15,102.6,7,8,70,-6.2,-1.3,-4,24100,3,1185,-1.3,-3.3,8.79E-15,1.59E-02,,
293507,2024-02-08 11:00:00 EST,101.1,102.55,7,9,62,-5.8,0.7,,24100,4,1616,0.7,-1.3,9.83E-15,1.49E-02,,
293567,2024-02-08 12:00:00 EST,101.04,102.49,5,10,58,-5.5,1.9,,24100,3,1892,2,0.7,7.69E-15,1.76E-02,,
293627,2024-02-08 13:00:00 EST,100.96,102.4,8,10,49,-6.3,3.3,,24100,5,1849,3.5,2,2.74E-15,3.43E-02,,
293687,2024-02-08 14:00:00 EST,100.83,102.27,9,21,47,-6.9,3.4,,24100,6,1092,3.6,3,7.86E-16,7.04E-02,,
293747,2024-02-08 15:00:00 EST,100.81,102.25,9,12,51,-5.7,3.5,,24100,6,681,3.7,3.3,5.68E-16,1.29E-01,,
293807,2024-02-08 16:00:00 EST,100.77,102.21,8,16,49,-5.8,4,,24100,7,570,4,3.4,3.80E-16,1.15E-01,,
293867,2024-02-08 17:00:00 EST,100.71,102.15,7,11,59,-4.4,2.8,,24100,7,156,3.9,2.6,9.70E-16,6.09E-02,,
293927,2024-02-08 18:00:00 EST,100.68,102.12,8,18,56,-5.3,2.5,,24100,7,5,2.9,2.1,1.05E-15,5.84E-02,,
293987,2024-02-08 19:00:00 EST,100.62,102.06,8,15,62,-4.8,1.8,,24100,5,0,2.5,1.8,1.19E-15,5.38E-02,,
