,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
242507,2024-01-04 01:00:00 EST,99.61,101.03,22,9,97,-0.5,-0.1,-3,16100,8,0,0.1,-0.1,3.08E-16,1.40E-01,8.31E-15,1.65E-02
242567,2024-01-04 02:00:00 EST,99.67,101.09,31,9,97,-0.5,-0.2,-3,24100,8,0,0.1,-0.2,6.87E-16,7.60E-02,5.54E-15,2.14E-02
242627,2024-01-04 03:00:00 EST,99.82,101.25,32,38,83,-5,-2.5,-11,24100,8,0,0,-2.5,9.21E-16,6.35E-02,1.94E-15,4.35E-02
242687,2024-01-04 04:00:00 EST,99.94,101.37,32,35,80,-8,-4.9,-13,24100,8,0,-2.6,-4.9,8.89E-16,6.31E-02,4.51E-16,9.67E-02
242747,2024-01-04 05:00:00 EST,100.02,101.46,31,33,72,-10.6,-6.4,-15,24100,7,0,-5,-6.4,6.96E-16,7.54E-02,3.62E-16,1.08E-01
242807,2024-01-04 06:00:00 EST,100.13,101.57,32,35,69,-12.4,-7.6,-17,24100,5,0,-6.4,-7.6,4.04E-16,1.01E-01,3.19E-16,1.17E-01
242867,2024-01-04 07:00:00 EST,100.27,101.72,32,30,69,-13.8,-9.1,-18,24100,4,0,-7.6,-9.1,4.20E-16,1.07E-01,3.62E-16,1.09E-01
242927,2024-01-04 08:00:00 EST,100.41,101.86,32,27,68,-14.6,-9.7,-19,24100,2,4,-9.1,-9.8,2.40E-15,3.71E-02,5.50E-16,9.68E-02
242987,2024-01-04 09:00:00 EST,100.54,101.99,31,28,66,-14.3,-9.1,-18,24100,3,256,-9.1,-9.7,5.06E-15,2.25E-02,1.84E-15,5.64E-02
243047,2024-01-04 10:00:00 EST,100.64,102.09,31,23,65,-14.4,-8.9,-17,24100,3,842,-8.9,-9.3,7.65E-15,1.73E-02,7.28E-16,8.18E-02
243107,2024-01-04 11:00:00 EST,100.7,102.15,31,31,61,-15.2,-9,-18,24100,1,1205,-8.8,-9.2,8.71E-15,1.60E-02,5.82E-16,8.74E-02
243167,2024-01-04 12:00:00 EST,100.7,102.15,31,27,61,-15.1,-8.8,-18,24100,2,1418,-8.2,-9,9.27E-15,1.54E-02,,
